avgTemp,minTemp,maxTemp,rainfall,price
19.8,13.5,26.2,1.9,2715.0
17.6,15.8,20.2,12.9,2715.0
16.4,10.5,21.9,0.0,2712.0
14.2,5.9,21.9,0.0,2712.0
14.9,7.7,22.1,0.0,2913.0
16.3,8.7,24.1,0.0,2962.0
16.9,9.2,23.4,0.0,2972.0
17.7,12.9,24.1,0.2,2972.0
16.7,10.8,23.5,0.0,2972.0
16.8,11.7,21.9,23.8,2972.0
15.8,12.2,19.8,9.0,2855.0
19.6,12.5,25.7,0.0,2870.0
20.7,13.6,26.9,0.0,2870.0
19.1,15.3,23.9,1.3,2870.0
18.0,11.7,25.3,0.0,2870.0
18.0,9.8,26.1,0.0,2870.0
16.3,12.8,20.4,4.0,3034.0
17.9,12.8,24.2,0.7,3242.0
16.7,11.3,22.5,0.0,3342.0
18.7,10.1,26.5,0.0,3600.0
20.7,14.0,27.7,0.0,3653.0
20.2,14.1,27.3,0.0,3653.0
20.3,12.5,28.3,0.0,3653.0
20.2,12.2,28.3,0.0,3653.0
21.8,13.1,30.9,0.0,3639.0
21.4,12.8,30.0,0.0,3655.0
21.7,15.5,29.2,0.0,3697.0
22.5,14.6,29.6,0.0,3742.0
19.1,15.8,23.0,2.7,3742.0
20.4,14.5,27.7,0.0,3742.0
21.8,14.2,29.0,0.0,3562.0
21.7,17.2,27.2,0.4,3475.0
21.7,16.4,27.7,0.0,3438.0
21.6,12.9,29.3,0.0,3422.0
16.9,13.3,21.2,3.2,3411.0
19.1,12.3,26.1,0.0,3411.0
20.9,15.0,27.6,0.0,3411.0
20.2,15.8,24.7,1.3,3397.0
21.7,16.3,27.9,0.0,3421.0
23.7,16.5,31.2,0.0,3405.0
21.8,17.9,25.6,1.7,3490.0
23.2,18.1,29.6,0.7,3502.0
22.6,17.5,28.4,0.7,3502.0
21.8,17.4,27.3,5.1,3502.0
23.0,19.2,28.4,0.0,3508.0
22.6,19.2,28.5,1.1,3408.0
21.4,18.2,25.9,2.9,3384.0
22.5,18.1,27.8,0.8,3387.0
22.4,18.4,27.8,2.2,3359.0
19.4,17.4,22.3,12.2,3359.0
21.2,17.0,26.8,0.1,3359.0
22.3,17.3,28.0,0.2,3327.0
23.1,18.2,29.0,0.1,3303.0
22.5,19.2,27.2,3.4,3303.0
21.8,18.9,25.9,14.6,3214.0
20.9,18.8,23.8,32.4,3140.0
21.6,18.4,25.8,0.7,3140.0
22.1,17.9,27.2,0.0,3140.0
23.5,18.5,29.1,0.2,3126.0
21.4,19.0,25.5,11.5,3022.0
22.6,18.4,28.1,0.9,3015.0
22.4,17.0,28.2,0.2,2989.0
22.3,17.6,28.0,0.5,2983.0
21.2,15.8,26.7,0.0,2983.0
21.8,17.0,27.4,0.4,2983.0
22.2,17.9,27.2,0.2,2987.0
20.1,17.7,23.1,13.3,2998.0
21.0,18.4,23.6,23.0,2932.0
22.8,20.2,26.2,19.1,2937.0
25.0,20.6,30.3,0.0,2937.0
25.9,22.0,31.1,9.2,2937.0
24.2,22.8,26.1,44.8,2937.0
23.9,21.8,26.7,3.6,2998.0
25.4,21.0,30.8,0.1,2941.0
25.0,20.7,31.2,1.0,2921.0
22.9,19.4,27.1,0.0,2921.0
21.6,17.8,25.7,0.3,2904.0
23.0,20.1,27.1,0.1,2904.0
24.0,20.2,28.6,1.5,2904.0
24.3,21.9,27.6,2.7,2895.0
24.6,22.1,28.3,4.1,2867.0
25.7,23.0,29.9,2.8,2837.0
25.9,23.6,29.4,13.0,2861.0
25.6,24.1,27.6,17.4,2812.0
26.5,24.0,29.6,8.8,2812.0
27.0,22.4,32.4,3.8,2812.0
26.6,23.5,30.4,1.8,2821.0
27.4,24.1,32.0,0.6,2798.0
27.3,24.3,31.1,7.1,2785.0
28.7,24.7,33.7,0.0,2720.0
28.3,24.5,33.6,0.2,2720.0
27.6,23.8,32.9,1.0,2720.0
27.0,23.5,31.5,5.1,2720.0
28.1,24.2,33.1,0.0,2723.0
28.0,23.3,33.3,0.0,2708.0
28.0,23.6,33.7,0.0,2715.0
28.4,23.4,34.3,0.0,2736.0
28.5,23.4,34.8,2.2,2712.0
27.1,23.6,33.8,6.8,2712.0
26.8,22.7,32.3,0.0,2712.0
26.4,22.7,31.5,0.0,2779.0
25.1,21.3,29.2,6.7,2778.0
23.8,20.4,27.9,5.1,2829.0
24.8,21.0,30.5,6.9,2750.0
25.1,20.8,30.8,1.1,2750.0
25.9,21.2,31.6,0.0,2750.0
24.8,21.4,29.7,6.9,2750.0
25.1,20.5,30.9,1.0,2673.0
25.2,21.3,30.0,0.0,2728.0
25.0,21.4,29.0,0.0,2814.0
24.1,22.0,27.3,5.0,2882.0
23.6,21.1,28.3,26.6,2838.0
24.3,21.1,28.6,0.3,2838.0
24.9,21.4,29.8,0.1,2838.0
24.7,22.1,27.9,3.1,2881.0
21.5,19.7,24.0,26.8,2892.0
22.2,18.7,26.9,0.4,2901.0
23.2,18.3,28.7,1.4,2836.0
23.0,18.8,28.7,2.5,2817.0
22.9,18.8,28.7,0.0,2817.0
23.2,18.3,29.1,0.4,2817.0
23.9,19.3,29.1,1.8,2908.0
23.6,20.8,27.9,5.0,2887.0
22.8,20.0,27.4,9.6,2881.0
22.9,19.2,28.1,1.8,2865.0
23.3,18.8,29.0,0.0,2857.0
21.7,19.4,25.6,9.4,2857.0
20.9,18.0,24.6,6.6,2857.0
20.7,15.9,26.4,0.1,2888.0
20.0,14.3,26.2,0.0,2870.0
20.3,13.6,27.1,0.0,2846.0
20.6,14.2,27.3,0.0,2765.0
21.0,15.7,26.6,1.5,2795.0
18.8,15.5,22.1,3.8,2795.0
18.6,13.5,25.1,0.0,2795.0
19.1,12.8,26.4,0.0,2810.0
19.3,13.3,25.7,0.0,2760.0
18.9,13.2,24.1,1.6,2733.0
19.3,15.2,24.2,4.4,2699.0
20.1,14.6,26.3,0.0,2706.0
20.1,15.2,26.7,0.0,2706.0
20.1,14.8,26.6,0.0,2706.0
20.6,15.1,27.9,0.0,2740.0
20.6,14.8,28.0,0.0,2687.0
19.0,15.6,22.5,8.4,2703.0
20.7,16.5,25.7,1.2,2691.0
20.6,16.3,26.3,0.0,2697.0
20.1,15.4,26.5,0.0,2697.0
19.7,13.7,27.6,0.0,2697.0
20.5,13.1,28.6,0.0,2697.0
20.7,14.4,27.0,0.0,2697.0
19.3,16.7,23.1,1.7,2783.0
18.1,14.5,22.6,37.4,3095.0
15.9,8.9,21.9,0.0,3017.0
18.2,11.9,24.9,0.0,3017.0
16.5,11.0,23.6,0.0,3017.0
16.7,11.0,24.4,0.0,3017.0
16.8,10.1,25.4,0.0,2938.0
17.2,10.8,24.8,0.0,2900.0
17.5,12.5,24.4,0.1,2890.0
16.0,10.2,21.4,0.4,2890.0
13.7,7.6,20.7,4.8,2728.0
12.7,8.6,17.0,2.2,2728.0
13.4,9.4,18.5,0.5,2728.0
14.4,7.5,21.8,0.0,2709.0
15.5,9.5,23.3,0.0,2632.0
15.7,9.9,23.8,0.0,2600.0
15.8,10.4,23.5,0.0,2585.0
16.1,10.2,24.8,0.0,2507.0
16.2,9.6,25.2,0.0,2507.0
16.4,10.7,23.5,0.1,2507.0
16.8,11.5,24.1,0.0,2440.0
16.9,11.8,23.9,0.2,2425.0
16.3,12.3,21.6,0.3,2432.0
16.3,12.3,22.0,0.0,2438.0
16.2,11.3,22.3,1.2,2410.0
14.7,9.6,21.0,0.0,2410.0
14.4,9.1,19.8,0.4,2410.0
13.4,9.7,17.8,16.3,2280.0
11.4,5.9,17.2,0.0,2263.0
10.5,5.4,16.3,0.4,2234.0
8.0,3.6,12.8,0.0,2282.0
6.3,0.7,13.2,0.0,2279.0
6.7,0.9,11.2,0.1,2279.0
10.1,4.6,16.4,0.2,2279.0
10.8,4.9,19.0,0.0,2296.0
10.9,3.8,20.0,0.0,2289.0
12.9,7.1,20.7,0.0,2199.0
13.5,8.0,19.2,2.6,2119.0
13.2,11.7,14.5,28.0,2091.0
13.7,12.5,15.1,13.8,2091.0
12.7,10.8,15.5,3.2,2091.0
11.1,7.6,15.3,0.2,2038.0
11.5,6.8,17.1,2.0,2079.0
13.7,9.1,18.1,0.6,2052.0
12.1,10.9,13.9,24.4,1820.0
13.8,12.0,16.2,5.0,1791.0
13.5,9.6,18.3,0.0,1791.0
12.6,8.9,15.8,10.7,1791.0
14.3,12.3,17.1,0.5,1837.0
11.6,9.4,14.2,7.9,1829.0
10.2,8.6,12.1,0.9,1832.0
11.0,7.6,15.9,0.1,1868.0
9.6,5.9,13.5,0.1,1889.0
11.3,7.3,15.5,4.6,1889.0
10.9,9.2,12.7,6.6,1889.0
8.5,6.0,11.2,2.8,1867.0
5.6,3.8,7.6,9.0,1853.0
0.9,-1.1,4.5,3.3,1894.0
1.1,-1.9,4.0,0.6,1937.0
3.2,0.1,7.2,0.0,1937.0
5.2,1.6,9.6,0.8,1937.0
6.4,1.5,11.6,0.2,1937.0
4.7,-0.9,12.1,0.0,1937.0
7.3,2.9,11.3,5.7,1937.0
3.0,-0.3,6.5,3.0,1937.0
2.8,-0.6,5.7,0.5,1850.0
5.5,2.1,8.7,0.0,1782.0
3.2,-0.7,8.3,0.0,1782.0
3.5,-2.5,9.9,0.0,1782.0
4.6,0.0,11.1,0.0,1825.0
6.2,-0.4,13.2,0.0,1839.0
8.7,6.6,10.6,14.1,1845.0
7.6,3.8,10.9,3.7,1862.0
5.5,1.1,10.8,0.0,1862.0
6.5,2.6,12.5,0.0,1862.0
6.9,4.2,8.7,3.9,1862.0
7.2,4.7,9.9,0.5,1899.0
1.7,-1.6,5.5,2.4,1880.0
-2.0,-4.8,1.4,0.3,1886.0
-0.5,-6.0,4.7,0.0,1910.0
1.4,-3.0,8.4,0.0,1924.0
2.1,-2.5,6.0,0.8,1924.0
4.3,0.5,9.3,1.5,1924.0
4.1,-1.1,9.6,0.1,1973.0
6.3,3.8,9.0,1.9,1973.0
4.2,0.8,8.7,0.0,1973.0
1.4,-2.6,5.8,0.0,1973.0
3.8,-2.1,9.8,0.2,1958.0
-0.8,-4.6,3.7,0.0,1958.0
-2.4,-6.4,2.2,0.0,1958.0
-1.4,-6.7,4.8,0.0,1968.0
0.9,-5.2,7.4,1.1,1938.0
2.0,-1.7,6.3,0.3,1938.0
1.7,-3.9,7.3,0.0,1938.0
5.1,0.3,11.5,0.0,1938.0
5.9,1.0,12.9,0.0,1938.0
5.3,0.1,10.1,0.0,2215.0
0.6,-2.4,4.4,0.5,2266.0
0.7,-4.2,5.4,0.0,2269.0
0.4,-2.6,4.3,0.0,2271.0
-0.5,-3.8,3.9,0.0,2242.0
0.7,-3.8,5.5,0.0,2242.0
1.7,-2.8,6.7,0.0,2242.0
-0.7,-4.4,4.3,0.0,2307.0
-2.1,-7.1,3.7,0.0,2307.0
-1.2,-4.9,2.3,0.8,2318.0
-1.1,-5.5,3.3,0.1,2280.0
-0.2,-5.3,6.2,0.1,2280.0
0.8,-4.0,7.3,0.0,2280.0
2.1,-1.3,5.6,3.3,2280.0
-2.0,-7.3,3.1,0.9,2299.0
-7.5,-9.7,-4.6,0.8,2313.0
-6.9,-10.9,-2.3,0.0,2354.0
-4.7,-8.4,0.0,0.0,2440.0
-4.2,-9.3,0.7,0.0,2448.0
-7.0,-11.3,-3.5,1.2,2448.0
-10.8,-14.2,-7.4,1.5,2448.0
-6.6,-12.4,-1.3,0.3,2476.0
-1.7,-7.0,3.5,0.1,2598.0
0.2,-4.8,6.1,0.0,2715.0
0.3,-4.6,3.6,6.7,2730.0
2.3,0.3,4.4,8.2,2777.0
2.2,-1.2,6.4,0.6,2777.0
-0.5,-3.2,2.9,0.0,2777.0
-2.9,-6.2,1.7,0.0,2881.0
-3.4,-8.6,2.7,0.0,2908.0
-1.8,-8.3,4.9,0.0,2914.0
0.4,-4.8,5.9,0.0,2966.0
-0.2,-5.0,5.4,0.0,3026.0
-1.4,-5.6,3.3,0.5,3026.0
-1.8,-8.0,5.0,0.0,3026.0
1.7,-5.7,7.4,0.2,3026.0
2.6,-2.2,7.5,0.0,3026.0
2.2,-4.9,10.8,0.0,3026.0
6.8,-1.2,13.7,0.2,3003.0
9.7,6.9,12.0,20.7,3003.0
11.7,7.1,16.2,11.4,3003.0
1.1,-3.0,9.5,0.8,3003.0
-3.1,-6.0,0.1,0.2,3033.0
-0.1,-4.4,4.0,0.5,3047.0
1.2,-4.1,6.5,0.0,3078.0
3.6,-2.9,9.7,0.1,3124.0
4.5,-0.2,8.9,0.0,3124.0
3.5,-0.6,8.7,0.0,3124.0
1.0,-3.6,6.0,0.0,3124.0
2.7,-1.5,6.5,0.0,3160.0
3.3,-1.3,8.5,0.2,3160.0
-1.0,-4.7,3.4,0.6,3145.0
0.3,-5.9,6.0,0.0,3147.0
2.8,-2.3,7.3,0.8,3147.0
5.2,1.2,10.6,1.4,3147.0
4.0,-0.5,10.5,5.8,3147.0
-1.8,-4.8,1.3,0.3,3169.0
-1.4,-7.3,4.3,0.0,3169.0
3.2,-3.8,10.4,0.0,3530.0
7.2,-0.1,15.2,0.0,3672.0
9.4,4.6,13.7,9.7,3711.0
11.8,8.2,15.5,27.9,3711.0
10.3,5.3,15.6,2.5,3711.0
8.9,3.4,14.9,0.0,3741.0
5.9,2.4,9.3,2.8,3806.0
3.1,0.3,8.2,2.0,3878.0
1.3,-1.9,5.7,0.1,3930.0
0.7,-3.9,5.8,0.0,3924.0
2.5,-4.2,8.7,0.0,3924.0
4.3,1.0,8.4,0.2,3924.0
4.2,-0.5,10.0,0.0,3808.0
5.6,-2.5,13.3,0.0,3821.0
8.8,3.0,16.4,0.0,3821.0
10.2,0.9,18.3,0.1,3803.0
11.2,7.9,15.4,9.3,3851.0
10.4,5.2,16.8,0.0,3851.0
8.2,3.3,13.8,0.0,3851.0
8.6,2.3,15.6,0.0,3985.0
9.3,2.0,16.9,0.0,3905.0
8.1,4.1,13.6,0.5,3995.0
6.4,1.2,12.0,0.2,4063.0
5.8,1.4,11.1,0.2,4030.0
5.7,0.2,12.1,0.5,4030.0
7.0,0.0,14.1,0.0,4030.0
9.3,0.7,17.5,0.0,4059.0
11.9,4.8,18.0,0.1,4103.0
12.7,6.4,20.3,0.0,4088.0
12.4,4.8,20.7,0.0,4196.0
13.2,4.3,22.8,0.0,4117.0
13.9,5.7,21.5,0.0,4117.0
11.7,8.9,15.2,9.5,4117.0
11.2,7.6,15.6,1.8,4231.0
12.0,5.1,19.6,0.0,4228.0
12.8,5.7,21.0,12.2,4191.0
12.7,9.2,18.0,21.9,4303.0
13.9,8.0,21.7,0.0,4451.0
14.9,8.2,22.2,0.0,4451.0
13.6,8.2,21.3,0.4,4451.0
10.9,6.8,16.1,0.2,4462.0
12.5,6.2,19.0,0.6,4462.0
14.2,10.9,18.2,13.1,4462.0
14.7,9.6,21.3,0.0,4554.0
13.7,6.5,21.2,0.0,4505.0
14.6,7.9,20.7,29.2,4505.0
13.1,10.1,17.2,9.5,4505.0
13.0,8.3,18.9,1.2,4705.0
12.5,7.4,19.0,0.0,4875.0
13.9,7.3,20.3,0.7,4751.0
13.8,10.9,17.3,28.8,4733.0
17.1,11.2,24.6,0.0,4675.0
15.2,10.9,20.7,0.0,4675.0
14.3,7.2,22.1,0.0,4675.0
15.9,7.3,24.9,0.0,4612.0
17.0,8.7,25.4,1.4,4593.0
12.4,10.8,15.5,25.0,4504.0
13.6,9.6,19.2,2.4,4458.0
14.4,8.4,20.9,0.1,4426.0
16.5,8.8,23.8,0.0,4426.0
18.1,10.4,26.1,0.0,4426.0
18.9,11.8,25.9,7.8,4024.0
15.3,11.7,19.8,26.8,3999.0
17.0,11.7,22.3,0.2,3974.0
18.2,9.3,26.0,0.8,3974.0
17.9,13.9,22.5,1.7,3974.0
17.1,11.3,23.6,0.0,3974.0
17.4,9.3,24.8,0.0,3974.0
18.1,13.6,23.4,0.2,4009.0
13.9,12.2,17.2,20.1,3987.0
15.7,11.4,21.7,0.9,3994.0
18.0,11.0,25.1,0.0,3994.0
16.6,11.9,22.5,0.1,3987.0
17.3,10.5,23.9,0.0,3987.0
18.1,11.7,24.3,12.6,3987.0
15.4,9.9,21.7,5.9,3988.0
17.8,8.6,26.6,0.0,3999.0
20.3,11.4,29.3,0.0,3999.0
20.3,12.4,28.8,0.0,3810.0
19.9,11.9,28.0,0.0,3800.0
20.1,12.3,27.9,0.0,3800.0
20.2,12.4,28.1,0.0,3800.0
20.6,12.5,27.8,0.0,3793.0
18.0,15.0,21.3,20.3,3793.0
19.4,13.7,25.8,0.0,3793.0
20.4,15.1,25.9,0.1,3891.0
21.5,16.8,27.5,0.1,3854.0
20.9,16.3,27.1,0.4,3854.0
20.2,15.7,26.5,0.6,3854.0
21.3,14.4,28.4,0.0,3788.0
21.7,15.5,28.1,0.0,3701.0
20.9,15.8,26.5,0.0,3588.0
20.2,13.1,27.0,0.0,3499.0
21.6,14.3,28.3,0.0,3401.0
19.4,16.3,22.9,3.9,3401.0
21.0,15.0,27.3,0.0,3401.0
19.5,16.8,22.6,0.7,3401.0
21.2,17.9,25.9,0.3,3397.0
21.0,18.1,25.0,1.7,3353.0
22.2,17.4,28.3,0.0,3072.0
22.8,17.7,28.8,0.0,3023.0
23.6,19.3,28.6,2.1,3023.0
23.1,20.4,26.5,2.6,3023.0
22.5,19.2,27.7,0.1,2931.0
22.1,18.4,27.4,0.5,2860.0
21.5,18.7,24.9,4.8,2874.0
22.1,19.1,25.9,1.7,2792.0
23.2,17.5,29.5,0.0,2713.0
23.7,17.9,29.8,0.8,2713.0
23.8,19.8,29.2,1.4,2713.0
23.2,18.5,28.4,5.7,2724.0
23.6,20.1,28.1,0.3,2751.0
22.8,20.6,26.4,7.0,2762.0
24.2,19.9,29.4,0.1,2754.0
21.9,19.9,25.2,30.3,2799.0
22.7,18.8,27.3,0.0,2799.0
23.2,17.5,29.3,0.0,2799.0
22.1,17.6,27.0,1.0,2833.0
22.4,17.8,27.4,0.5,2825.0
22.8,19.2,26.7,0.9,2825.0
24.4,20.8,29.2,1.0,2777.0
24.2,22.0,27.6,55.2,3015.0
23.6,21.5,27.0,24.6,2989.0
22.4,20.0,25.3,22.3,2983.0
22.2,20.2,24.7,53.2,2983.0
24.8,21.5,28.6,39.5,2983.0
23.6,21.2,27.4,27.8,2987.0
24.2,20.9,29.0,1.2,2998.0
25.4,20.8,31.2,1.0,2932.0
26.1,21.2,32.1,0.0,2937.0
26.0,21.7,31.1,0.0,2937.0
25.6,22.2,30.3,2.9,2937.0
24.6,22.4,28.0,8.2,2937.0
25.6,22.1,29.9,0.1,2998.0
25.0,21.4,30.0,2.3,2941.0
24.5,20.7,28.7,0.8,2921.0
21.7,20.4,23.8,27.9,2921.0
23.3,20.7,27.0,0.9,2904.0
23.7,19.7,28.7,0.0,2904.0
25.0,20.4,30.0,0.1,2904.0
25.3,21.6,29.8,0.0,2895.0
25.1,21.5,29.7,0.0,2867.0
25.8,21.7,30.7,0.0,2837.0
26.4,22.2,31.2,1.7,2861.0
27.3,23.6,32.0,4.8,2812.0
27.3,24.5,31.6,5.8,2812.0
28.0,24.0,32.8,0.0,2812.0
28.0,24.5,32.0,0.9,2821.0
28.3,24.8,32.7,0.8,2798.0
27.8,24.0,32.1,9.7,2785.0
28.4,25.0,33.3,6.7,2720.0
28.0,24.4,33.5,4.1,2720.0
27.4,23.7,32.8,2.4,2720.0
26.4,23.6,30.9,3.0,2720.0
26.7,23.1,31.8,1.6,2723.0
27.7,23.4,33.0,0.2,2708.0
28.0,23.3,33.6,0.2,2715.0
28.3,23.4,34.0,0.6,2736.0
28.5,24.1,34.2,1.5,2712.0
28.2,24.0,34.5,4.9,2712.0
27.7,23.9,32.6,0.6,2712.0
28.4,23.9,34.0,0.0,2779.0
29.3,24.1,35.4,0.0,2778.0
29.5,24.4,35.6,0.0,2829.0
29.5,24.6,35.3,0.0,2750.0
29.1,25.0,34.4,1.0,2750.0
28.5,25.0,33.8,2.6,2750.0
27.9,24.2,33.2,4.0,2750.0
27.7,23.2,33.3,0.7,2673.0
28.0,23.7,33.6,0.4,2728.0
28.2,23.8,33.6,0.4,2814.0
28.3,24.1,34.0,0.1,2882.0
27.9,23.2,33.8,0.2,2838.0
28.0,23.0,34.0,1.2,2838.0
27.3,23.6,32.2,1.8,2838.0
27.3,22.9,33.2,0.0,2881.0
27.2,21.3,33.7,2.1,2892.0
21.9,18.3,27.2,11.3,2901.0
22.0,17.1,27.1,0.6,2836.0
19.6,17.3,23.3,22.8,2817.0
20.5,16.3,25.4,3.0,2817.0
20.7,16.9,24.7,1.0,2817.0
21.8,18.5,25.3,7.8,2908.0
24.6,19.6,30.2,2.0,2887.0
21.4,19.4,24.8,28.9,2881.0
22.9,19.7,27.1,20.5,2865.0
24.6,21.1,29.4,2.1,2857.0
24.6,21.7,29.1,1.3,2857.0
23.6,20.2,27.8,0.0,2857.0
23.1,19.9,27.9,1.3,2888.0
22.7,18.6,28.2,3.2,2870.0
22.8,18.9,28.5,1.4,2846.0
22.4,18.7,27.6,5.1,2765.0
22.8,19.3,27.3,1.2,2795.0
21.7,19.1,25.9,7.8,2795.0
22.4,17.7,28.2,0.0,2795.0
22.6,18.7,27.7,0.0,2810.0
22.6,18.2,28.2,0.0,2760.0
22.1,19.6,25.3,5.0,2733.0
20.5,18.8,22.8,85.6,2699.0
20.3,18.3,22.8,6.5,2706.0
20.2,17.1,24.1,0.2,2706.0
18.8,13.9,24.4,0.0,2706.0
18.4,12.7,24.1,0.0,2740.0
19.4,15.8,24.6,0.0,2687.0
19.7,14.4,26.1,0.0,2703.0
20.4,15.4,27.1,0.0,2691.0
20.7,16.1,26.6,0.0,2697.0
21.7,17.9,26.5,2.2,2697.0
22.7,20.1,26.7,5.4,2697.0
21.3,18.8,24.7,7.6,2697.0
19.1,17.0,21.7,1.3,2697.0
17.8,15.9,19.9,13.0,2783.0
19.1,16.3,22.3,2.4,2783.0
20.8,17.8,24.4,6.1,2783.0
22.6,18.9,26.9,9.6,2783.0
21.4,16.8,27.2,0.6,7304.0
19.5,16.7,24.2,51.1,6912.0
18.6,14.4,24.3,0.0,6759.0
18.4,14.8,22.8,9.3,6657.0
17.4,14.0,21.5,23.6,6657.0
12.8,8.8,17.8,0.0,6657.0
13.3,8.4,19.1,0.0,6470.0
14.5,10.2,20.6,0.0,6047.0
15.1,10.8,21.2,0.0,5738.0
14.5,10.6,20.2,0.0,5340.0
15.2,9.2,23.1,0.0,5107.0
16.7,10.6,24.3,0.0,5107.0
16.0,13.9,18.5,18.5,5107.0
17.7,14.0,23.2,0.3,4753.0
16.3,12.0,22.4,0.0,4685.0
16.8,12.6,23.3,0.0,4481.0
16.8,11.7,22.7,0.1,4241.0
16.6,14.9,18.8,0.4,4179.0
16.8,13.6,21.0,0.4,4179.0
14.4,11.4,17.6,2.3,4179.0
14.2,9.5,19.4,0.0,4011.0
14.6,11.3,19.1,13.7,3911.0
13.8,10.0,18.3,0.0,3792.0
14.5,9.1,19.2,0.0,3723.0
14.1,12.1,16.5,5.6,3592.0
10.6,7.1,14.0,0.7,3592.0
8.1,2.9,15.1,0.0,3592.0
8.3,4.4,11.6,0.3,3552.0
4.6,0.4,9.7,0.0,3419.0
5.3,-1.2,11.8,0.1,3422.0
8.1,2.9,14.7,0.1,3233.0
10.2,3.5,17.4,0.0,3218.0
13.2,7.6,19.8,0.2,3218.0
12.6,8.9,16.5,1.6,3218.0
13.1,9.4,17.8,1.5,3270.0
8.2,3.1,12.7,1.7,3255.0
4.3,-0.7,10.5,0.0,3281.0
7.3,2.8,12.0,3.1,3233.0
9.3,4.5,15.2,0.9,3263.0
10.0,2.9,18.2,0.0,3263.0
12.6,6.9,18.3,3.0,3263.0
14.3,10.2,18.7,2.3,3435.0
9.5,3.4,15.2,0.0,3567.0
6.6,0.3,14.3,0.0,3561.0
8.7,3.3,16.1,0.0,3440.0
10.0,3.6,15.6,12.8,3630.0
13.4,10.6,16.7,1.2,3630.0
12.2,7.3,17.6,0.0,3630.0
10.3,6.1,14.2,0.1,3709.0
6.3,2.5,10.9,0.9,3790.0
3.1,-0.5,7.6,0.1,3762.0
0.7,-3.0,5.5,0.0,3712.0
1.9,-2.8,8.1,0.0,3725.0
1.2,-2.6,4.3,2.4,3725.0
4.1,1.0,8.5,0.1,3725.0
3.8,-0.2,8.4,0.0,3725.0
3.1,-2.3,10.0,0.2,3725.0
6.2,1.2,10.7,2.5,3838.0
6.5,0.8,10.8,0.1,3927.0
3.0,-2.6,10.0,0.0,3927.0
4.0,-2.6,12.1,0.0,3927.0
5.3,1.1,10.2,0.0,3927.0
7.9,2.5,13.8,0.1,3951.0
1.8,-2.9,6.7,0.0,3959.0
1.6,-4.2,7.6,0.1,3978.0
3.6,-2.5,9.7,1.3,4057.0
4.6,-0.5,8.9,1.3,4111.0
0.8,-3.9,7.1,0.0,4111.0
0.1,-5.7,7.8,0.0,4111.0
3.9,-2.8,10.1,0.2,4044.0
5.4,1.4,9.9,0.3,4077.0
1.6,-1.0,4.7,2.5,4058.0
-0.8,-4.2,2.7,0.1,4077.0
-1.8,-6.9,2.9,0.0,4093.0
3.4,-2.2,10.1,0.0,4093.0
4.4,-1.1,10.6,0.1,4093.0
7.2,3.4,10.5,4.9,4089.0
7.3,3.3,13.0,0.0,4119.0
8.7,3.0,13.7,24.2,4145.0
8.4,4.4,15.3,14.4,4169.0
1.7,-0.3,4.7,0.6,4163.0
0.5,-2.3,4.0,0.0,4163.0
2.9,-2.9,9.0,0.1,4163.0
4.6,2.9,6.2,10.3,4206.0
1.2,-3.2,4.5,2.1,4226.0
-1.4,-6.5,4.8,0.0,4200.0
-1.3,-4.5,2.1,0.2,4224.0
-1.4,-7.0,4.6,0.0,4219.0
1.7,-2.9,7.1,0.0,4219.0
3.2,-1.5,9.6,0.0,4219.0
5.5,0.4,11.3,0.0,4382.0
3.6,-0.9,9.8,0.0,4355.0
3.8,-1.3,10.6,0.0,4380.0
4.3,-0.7,8.5,2.0,4379.0
5.2,0.8,10.5,0.1,4354.0
4.0,-1.4,9.5,0.1,4354.0
7.2,3.9,11.9,1.6,4354.0
4.4,-0.5,8.1,0.1,4279.0
0.4,-2.9,4.7,0.0,4279.0
-1.7,-6.2,2.8,0.0,4279.0
0.7,-3.7,5.6,0.2,4279.0
-2.2,-5.9,2.8,0.3,4108.0
-5.0,-7.8,-1.8,0.0,4108.0
-4.8,-10.6,1.6,0.0,4108.0
-3.0,-8.8,4.4,0.0,4108.0
-1.7,-7.8,5.8,0.0,4108.0
0.5,-4.5,5.9,0.0,4092.0
0.1,-5.0,6.8,0.0,4092.0
-1.7,-5.4,1.4,3.3,4092.0
-2.6,-8.1,2.0,0.6,4092.0
-3.7,-6.9,0.1,0.6,4092.0
-5.9,-9.9,-1.1,0.1,4019.0
-4.7,-10.1,1.5,0.0,3987.0
-3.7,-9.7,3.3,0.0,3987.0
-0.9,-9.1,6.8,0.1,3987.0
1.5,-3.7,6.6,1.2,3987.0
0.5,-7.3,8.3,0.0,3987.0
3.3,1.0,5.7,3.9,3987.0
-1.0,-5.5,3.2,1.1,3987.0
-2.9,-8.7,3.7,0.0,4008.0
-1.2,-5.4,4.2,0.0,3980.0
-0.9,-7.5,6.1,0.0,3990.0
1.8,-3.8,8.6,0.0,3990.0
4.1,-2.3,9.9,0.8,3990.0
4.2,1.8,7.5,1.1,3990.0
0.8,-2.6,4.7,0.0,3990.0
0.1,-4.7,6.3,0.0,4001.0
0.8,-3.6,5.3,0.0,4001.0
-2.1,-5.0,1.2,0.1,4010.0
-4.1,-6.8,-0.5,0.6,4010.0
-2.8,-7.5,1.8,0.1,4010.0
-0.7,-6.1,5.4,0.0,4010.0
1.0,-5.9,7.3,0.3,4038.0
1.5,-3.4,7.6,0.0,4010.0
